state,county,date,sex,age,caseState,count
9,9771,63,1,2,0,1
9,9771,63,0,2,0,1
9,9771,63,1,3,0,2
9,9771,63,1,4,0,2
9,9771,63,1,5,0,1
9,9771,63,0,5,0,2
9,9771,63,0,5,0,2
9,9771,63,0,5,1,2
9,9772,63,1,1,0,1
9,9772,63,0,2,0,1
9,9772,63,1,3,0,4
9,9772,63,0,3,0,1
9,9772,63,1,4,0,1
9,9772,63,0,4,0,3
9,9773,63,0,1,0,1
9,9773,63,1,2,0,1
9,9773,63,0,3,0,1
9,9773,63,0,4,0,1
9,9773,63,1,5,0,1
9,9773,63,0,5,0,1
9,9774,63,1,2,0,2
9,9774,63,0,2,0,3
9,9774,63,1,3,0,6
9,9774,63,0,3,0,3
9,9774,63,1,4,0,1
9,9774,63,1,4,0,1
9,9774,63,1,4,1,1
9,9774,63,0,5,0,1
9,9775,63,1,2,0,2
9,9775,63,0,2,0,2
9,9775,63,1,3,0,6
9,9775,63,0,3,0,4
9,9775,63,1,4,0,4
9,9775,63,0,4,0,5
9,9775,63,1,5,0,1
9,9775,63,1,5,1,1
9,9776,63,1,3,0,2
9,9776,63,1,4,0,1
9,9777,63,0,1,0,2
9,9777,63,1,2,0,2
9,9777,63,0,2,0,2
9,9777,63,1,3,0,4
9,9777,63,0,3,0,8
9,9777,63,1,4,0,3
9,9777,63,0,4,0,6
9,9777,63,1,5,0,1
9,9777,63,1,5,1,1
9,9777,63,1,5,0,1
9,9777,63,0,5,0,1
9,9778,63,1,2,0,4
9,9778,63,0,3,0,2
9,9778,63,1,4,0,1
9,9778,63,0,4,0,1
9,9779,63,0,2,0,2
9,9779,63,1,3,0,1
9,9779,63,0,3,0,1
9,9779,63,0,5,0,2
9,9780,63,1,3,0,2
9,9780,63,1,4,0,1
10,10041,63,0,1,0,1
10,10041,63,1,2,0,5
10,10041,63,0,2,0,5
10,10041,63,1,3,0,16
10,10041,63,0,3,0,12
10,10041,63,1,4,0,7
10,10041,63,0,4,0,10
10,10041,63,1,5,0,3
10,10041,63,1,5,0,1
10,10041,63,1,5,1,1
10,10041,63,0,5,0,1
10,10041,63,0,5,1,1
10,10041,63,0,5,0,7
10,10042,63,0,2,0,1
10,10042,63,1,3,0,3
10,10042,63,0,3,0,1
10,10042,63,1,4,0,1
10,10042,63,0,4,0,1
10,10043,63,1,2,0,1
10,10043,63,0,3,0,2
10,10043,63,1,5,0,2
10,10043,63,0,5,0,1
10,10044,63,0,1,0,1
10,10044,63,1,2,0,3
10,10044,63,0,2,0,6
10,10044,63,1,3,0,7
10,10044,63,0,3,0,6
10,10044,63,1,4,0,1
10,10044,63,0,4,0,3
10,10044,63,1,5,0,2
10,10045,63,1,2,0,1
10,10045,63,0,2,0,3
10,10045,63,1,3,0,2
10,10045,63,0,3,0,3
10,10045,63,1,4,0,1
10,10045,63,0,4,0,1
10,10045,63,1,5,0,2
11,11001,63,1,2,0,7
11,11001,63,0,2,0,14
11,11001,63,1,3,0,7
11,11001,63,0,3,0,11
11,11001,63,1,4,0,5
11,11001,63,0,4,0,1
11,11002,63,1,2,0,3
11,11002,63,0,2,0,2
11,11002,63,1,3,0,1
11,11002,63,0,3,0,5
11,11003,63,1,0,0,1
11,11003,63,0,1,0,1
11,11003,63,1,2,0,2
11,11003,63,0,2,0,2
11,11003,63,1,3,0,4
11,11003,63,0,3,0,5
11,11003,63,1,4,0,2
11,11003,63,0,4,0,1
11,11003,63,1,5,0,1
11,11004,63,0,0,0,1
11,11004,63,0,1,0,1
11,11004,63,1,2,0,4
11,11004,63,0,2,0,1
11,11004,63,1,3,0,10
11,11004,63,0,3,0,4
11,11004,63,1,4,0,1
11,11004,63,0,4,0,1
11,11004,63,1,5,0,1
11,11004,63,1,5,1,1
11,11005,63,0,4,0,1
11,11005,63,0,4,1,1
11,11005,63,0,4,0,1
11,11005,63,1,5,0,1
11,11006,63,1,1,0,1
11,11006,63,0,2,0,2
11,11006,63,1,3,0,7
11,11006,63,0,3,0,11
11,11006,63,1,4,0,3
11,11006,63,0,4,0,2
11,11006,63,1,5,0,1
11,11006,63,1,6,0,1
11,11007,63,1,2,0,2
11,11007,63,0,2,0,4
11,11007,63,1,3,0,4
11,11007,63,0,3,0,6
11,11007,63,1,4,0,3
11,11007,63,0,4,0,3
11,11007,63,1,5,0,1
11,11007,63,0,5,0,3
11,11008,63,0,0,0,1
11,11008,63,1,2,0,2
11,11008,63,0,2,0,5
11,11008,63,1,3,0,3
11,11008,63,0,3,0,1
11,11008,63,1,4,0,2
11,11008,63,1,5,0,1
11,11008,63,0,5,0,1
11,11009,63,0,0,0,1
11,11009,63,1,2,0,2
11,11009,63,0,2,0,1
11,11009,63,0,2,0,1
11,11009,63,1,3,0,2
11,11010,63,1,2,0,1
11,11010,63,0,3,0,3
11,11010,63,1,4,0,1
11,11010,63,0,4,0,2
11,11011,63,0,0,0,2
11,11011,63,0,2,0,2
11,11011,63,1,3,0,1
11,11011,63,0,3,0,3
11,11011,63,0,4,0,1
11,11011,63,1,5,0,2
11,11012,63,1,2,0,1
11,11012,63,0,2,0,2
11,11012,63,1,3,0,5
11,11012,63,0,3,0,5
11,11012,63,1,4,0,1
11,11012,63,0,4,0,3
11,11012,63,1,5,0,1
12,12051,63,1,1,0,1
12,12051,63,1,2,0,2
12,12051,63,0,2,0,1
12,12051,63,1,3,0,1
12,12051,63,0,3,0,1
12,12051,63,0,5,0,1
12,12054,63,1,2,0,1
12,12054,63,0,2,0,5
12,12054,63,1,3,0,3
12,12054,63,0,3,0,3
12,12054,63,1,4,0,2
12,12054,63,0,4,0,1
12,12054,63,0,5,0,3
12,12060,63,1,2,0,1
12,12060,63,0,2,0,3
12,12060,63,1,3,0,1
12,12060,63,0,3,0,2
12,12060,63,1,5,0,1
12,12061,63,0,0,0,1
12,12061,63,1,2,0,3
12,12061,63,0,2,0,3
12,12061,63,1,3,0,5
12,12061,63,0,3,0,3
12,12061,63,1,4,0,2
12,12061,63,1,5,0,1
12,12061,63,1,5,1,1
12,12061,63,1,5,0,1
12,12061,63,0,5,0,1
12,12062,63,1,2,0,1
12,12062,63,0,4,0,1
12,12062,63,0,5,0,1
12,12062,63,0,5,1,1
12,12063,63,1,2,0,1
12,12063,63,0,2,0,1
12,12063,63,1,3,0,6
12,12063,63,0,3,0,4
12,12063,63,1,4,0,1
12,12063,63,0,4,0,1
12,12063,63,1,5,0,1
12,12064,63,0,2,0,3
12,12064,63,1,3,0,1
12,12064,63,0,3,0,2
12,12064,63,1,4,0,2
12,12064,63,0,4,0,1
12,12065,63,1,2,0,2
12,12065,63,0,2,0,1
12,12065,63,1,3,0,2
12,12065,63,0,3,0,4
12,12065,63,1,4,0,1
12,12066,63,0,4,0,1
12,12067,63,0,3,0,1
12,12067,63,1,4,0,1
12,12068,63,1,3,0,2
12,12068,63,0,3,0,1
12,12068,63,1,5,0,1
12,12069,63,0,2,0,2
12,12069,63,1,3,0,2
12,12069,63,1,3,0,1
12,12069,63,0,3,0,4
12,12069,63,0,4,0,3
12,12069,63,0,4,0,1
12,12069,63,0,4,1,1
12,12069,63,1,5,0,3
12,12069,63,1,5,0,2
12,12069,63,1,5,1,2
12,12069,63,0,5,0,1
12,12071,63,1,2,0,1
12,12072,63,1,3,0,1
12,12072,63,0,3,0,2
12,12072,63,1,4,0,2
13,13003,63,0,4,0,1
13,13003,63,0,5,0,1
13,13004,63,1,1,0,2
13,13004,63,0,1,0,1
13,13004,63,1,2,0,2
13,13004,63,1,3,0,2
13,13004,63,0,3,0,1
13,13071,63,0,1,0,1
13,13071,63,0,2,0,3
13,13071,63,0,3,0,4
13,13071,63,1,4,0,1
13,13071,63,0,4,0,1
13,13071,63,1,5,0,1
13,13071,63,1,5,1,1
13,13071,63,1,5,0,1
13,13071,63,0,5,0,1
13,13072,63,0,3,0,1
13,13072,63,1,5,0,1
13,13072,63,1,5,1,1
13,13073,63,0,1,0,1
13,13073,63,1,2,0,1
13,13073,63,1,3,0,4
13,13073,63,0,3,0,1
13,13074,63,1,3,0,1
13,13074,63,0,3,0,4
13,13074,63,1,4,0,1
13,13074,63,0,4,0,2
13,13075,63,0,1,0,1
13,13075,63,1,4,0,1
13,13075,63,0,4,0,1
13,13075,63,0,5,0,2
13,13076,63,0,0,0,1
13,13076,63,1,2,0,1
13,13076,63,1,4,0,1
13,13076,63,0,4,0,1
14,14511,63,1,1,0,1
14,14511,63,0,3,0,3
14,14511,63,1,4,0,2
14,14511,63,1,5,0,1
14,14511,63,1,5,1,1
14,14511,63,1,5,0,1
14,14511,63,0,5,0,1
14,14521,63,1,1,0,1
14,14521,63,1,2,0,1
14,14521,63,0,2,0,3
14,14521,63,1,3,0,5
14,14521,63,0,3,0,8
14,14521,63,1,4,0,8
14,14521,63,0,4,0,6
14,14521,63,1,5,0,2
14,14521,63,0,5,0,3
14,14522,63,0,2,0,1
14,14522,63,1,3,0,1
14,14522,63,0,3,0,4
14,14522,63,1,4,0,5
14,14523,63,0,0,0,1
14,14523,63,1,3,0,1
14,14523,63,0,3,0,2
14,14523,63,1,4,0,1
14,14524,63,0,2,0,1
14,14524,63,1,3,0,2
14,14524,63,0,3,0,11
14,14524,63,1,4,0,1
14,14524,63,0,4,0,4
14,14524,63,1,5,0,2
14,14524,63,0,5,0,1
14,14524,63,0,5,1,1
14,14524,63,0,5,0,3
14,14612,63,1,2,0,2
14,14612,63,0,2,0,3
14,14612,63,1,3,0,6
14,14612,63,0,3,0,4
14,14612,63,0,4,0,1
14,14612,63,1,5,0,1
14,14612,63,0,5,0,2
14,14625,63,1,2,0,1
14,14625,63,0,2,0,1
14,14625,63,1,3,0,1
14,14625,63,1,3,1,1
14,14625,63,1,4,0,2
14,14625,63,0,4,0,1
14,14625,63,1,5,0,2
14,14625,63,0,5,0,3
14,14626,63,1,3,0,2
14,14626,63,0,3,0,2
14,14626,63,0,4,0,3
14,14626,63,1,5,0,1
14,14626,63,0,5,0,1
14,14627,63,1,2,0,1
14,14627,63,1,3,0,1
14,14627,63,0,3,0,3
14,14627,63,1,4,0,2
14,14628,63,1,2,0,1
14,14628,63,0,2,0,3
14,14628,63,1,3,0,6
14,14628,63,0,3,0,4
14,14628,63,1,4,0,1
14,14628,63,0,4,0,1
14,14713,63,1,2,0,3
14,14713,63,0,2,0,3
14,14713,63,1,3,0,6
14,14713,63,0,3,0,7
14,14713,63,0,5,0,1
14,14729,63,1,3,0,2
14,14729,63,0,3,0,2
14,14729,63,1,4,0,1
14,14729,63,0,4,0,1
14,14729,63,1,5,0,1
14,14730,63,1,2,0,1
14,14730,63,0,2,0,1
14,14730,63,1,3,0,2
15,15002,63,1,2,0,1
15,15002,63,0,2,0,3
15,15002,63,1,3,0,1
15,15002,63,0,3,0,1
15,15002,63,0,5,0,1
15,15003,63,0,0,0,1
15,15003,63,1,2,0,1
15,15003,63,0,2,0,2
15,15003,63,1,3,0,1
15,15081,63,0,2,0,1
15,15083,63,1,3,0,1
15,15083,63,0,3,0,1
15,15084,63,1,0,0,1
15,15084,63,1,3,0,1
15,15084,63,0,3,0,1
15,15085,63,1,2,0,6
15,15085,63,0,2,0,1
15,15085,63,1,3,0,3
15,15085,63,0,3,0,1
15,15085,63,1,4,0,1
15,15085,63,0,4,0,1
15,15086,63,1,3,0,1
15,15086,63,1,4,0,1
15,15087,63,1,2,0,1
15,15087,63,0,2,0,1
15,15087,63,0,3,0,1
15,15087,63,1,4,0,1
15,15088,63,1,2,0,1
15,15088,63,0,2,0,1
15,15088,63,0,3,0,2
15,15088,63,0,4,0,1
15,15089,63,1,3,0,1
15,15089,63,0,4,0,1
15,15090,63,1,2,0,1
15,15090,63,1,3,0,1
15,15090,63,0,3,0,1
15,15091,63,1,2,0,2
15,15091,63,0,2,0,1
15,15091,63,1,3,0,3
15,15091,63,0,3,0,1
15,15091,63,1,4,0,1
16,16051,63,1,2,0,1
16,16051,63,0,2,0,2
16,16051,63,1,3,0,1
16,16051,63,0,5,0,1
16,16052,63,1,2,0,1
16,16052,63,1,3,0,1
16,16052,63,0,4,0,1
16,16053,63,1,3,0,2
16,16053,63,0,3,0,1
16,16056,63,1,3,0,1
16,16056,63,0,4,0,1
16,16061,63,1,3,0,2
16,16061,63,0,3,0,2
16,16061,63,1,4,0,1
16,16063,63,1,3,0,3
16,16063,63,0,3,0,2
16,16063,63,1,4,0,1
16,16063,63,0,4,0,1
16,16063,63,1,5,0,1
16,16064,63,0,3,0,2
16,16064,63,1,5,0,1
16,16065,63,1,2,0,1
16,16065,63,1,3,0,1
16,16065,63,0,3,0,1
16,16065,63,1,4,0,1
16,16066,63,0,3,0,1
16,16066,63,1,4,0,1
16,16067,63,0,2,0,1
16,16067,63,1,3,0,2
16,16067,63,0,3,0,1
16,16068,63,0,3,0,1
16,16070,63,1,3,0,1
16,16070,63,0,3,0,2
16,16070,63,1,4,0,3
16,16070,63,0,4,0,1
16,16071,63,0,3,0,1
16,16071,63,0,4,0,1
16,16072,63,1,0,0,1
16,16072,63,0,2,0,1
16,16072,63,1,3,0,2
16,16072,63,1,4,0,2
16,16072,63,0,4,0,2
16,16073,63,0,3,0,1
16,16073,63,1,4,0,1
16,16073,63,0,5,0,1
16,16074,63,1,3,0,1
16,16074,63,0,3,0,1
16,16075,63,1,3,0,1
16,16075,63,1,4,0,2
16,16076,63,0,2,0,1
16,16076,63,1,3,0,4
16,16076,63,0,3,0,3
16,16076,63,0,4,0,1
16,16076,63,0,4,1,1
16,16076,63,0,4,0,1
16,16076,63,0,5,0,1
16,16077,63,0,3,0,2
16,16077,63,1,4,0,2
1,1002,64,1,2,0,3
1,1002,64,1,3,0,1
1,1002,64,0,3,0,5
1,1002,64,1,4,0,1
1,1002,64,1,5,0,2
1,1003,64,1,1,0,1
1,1003,64,0,1,0,1
1,1003,64,0,3,0,1
1,1051,64,0,5,0,1
1,1051,64,0,5,1,1
1,1051,64,0,5,0,1
1,1053,64,1,3,0,1
1,1053,64,0,4,0,1
1,1053,64,1,5,0,1
1,1054,64,1,3,0,1
1,1055,64,1,2,0,1
1,1055,64,0,3,0,1
1,1055,64,1,4,0,1
1,1055,64,0,4,0,1
1,1056,64,1,2,0,5
1,1056,64,2,2,0,1
1,1056,64,0,2,0,3
1,1056,64,1,3,0,6
1,1056,64,1,3,0,1
1,1056,64,0,3,0,9
1,1056,64,0,5,0,4
1,1056,64,0,5,0,1
1,1057,64,1,2,0,2
1,1057,64,0,2,0,1
1,1057,64,1,4,0,2
1,1057,64,0,5,0,1
1,1058,64,0,2,0,2
1,1058,64,1,3,0,4
1,1058,64,0,3,0,1
1,1059,64,1,2,0,1
1,1059,64,1,4,0,1
1,1059,64,0,4,0,1
1,1060,64,1,2,0,1
1,1060,64,0,2,0,2
1,1060,64,1,3,0,6
1,1060,64,0,3,0,5
1,1060,64,1,4,0,1
1,1060,64,0,4,0,1
1,1061,64,0,2,0,1
1,1061,64,1,3,0,1
1,1061,64,0,3,0,2
1,1061,64,1,4,0,1
1,1061,64,0,4,0,1
1,1061,64,0,5,0,1
1,1062,64,1,2,0,1
2,2000,64,0,0,0,2
2,2000,64,1,1,0,1
2,2000,64,1,2,0,11
2,2000,64,0,2,0,21
2,2000,64,0,2,0,1
2,2000,64,1,3,0,1
2,2000,64,1,3,1,1
2,2000,64,1,3,0,24
2,2000,64,0,3,0,28
2,2000,64,1,4,0,15
2,2000,64,1,4,0,1
2,2000,64,1,4,1,1
2,2000,64,1,4,0,1
2,2000,64,2,4,0,1
2,2000,64,0,4,0,16
2,2000,64,1,5,0,3
2,2000,64,0,5,0,4
3,3101,64,1,2,0,1
3,3101,64,0,2,0,1
3,3101,64,1,3,0,3
3,3101,64,0,3,0,3
3,3101,64,1,4,0,3
3,3101,64,0,4,0,4
3,3101,64,1,5,0,1
3,3101,64,0,5,0,2
3,3102,64,1,3,0,1
3,3102,64,0,3,0,1
3,3102,64,0,4,0,1
3,3103,64,1,1,0,1
3,3103,64,1,3,0,1
3,3103,64,0,3,0,5
3,3103,64,1,4,0,1
3,3151,64,1,3,0,2
3,3151,64,0,3,0,2
3,3151,64,1,4,0,2
3,3153,64,1,3,0,1
3,3154,64,0,2,0,1
3,3154,64,1,3,0,2
3,3154,64,0,3,0,4
3,3154,64,1,4,0,1
3,3154,64,0,4,0,1
3,3155,64,1,2,0,1
3,3155,64,1,3,0,1
3,3155,64,0,3,0,1
3,3157,64,0,2,0,2
3,3157,64,1,3,0,1
3,3157,64,0,3,0,2
3,3158,64,0,3,0,4
3,3158,64,1,4,0,1
3,3158,64,0,4,0,2
3,3159,64,1,2,0,1
3,3159,64,0,2,0,5
3,3159,64,0,3,0,7
3,3159,64,1,4,0,3
3,3159,64,0,4,0,1
3,3159,64,0,5,0,4
3,3159,64,2,6,0,1
3,3241,64,1,1,0,1
3,3241,64,0,1,0,1
3,3241,64,1,2,0,17
3,3241,64,2,2,0,1
3,3241,64,0,2,0,12
3,3241,64,1,3,0,6
3,3241,64,2,3,0,1
3,3241,64,0,3,0,20
3,3241,64,1,4,0,9
3,3241,64,0,4,0,5
3,3241,64,1,5,0,3
3,3241,64,0,5,0,3
3,3251,64,1,3,0,2
3,3251,64,0,3,0,2
3,3251,64,1,4,0,5
3,3251,64,0,4,0,1
3,3251,64,1,5,0,1
3,3251,64,1,5,1,1
3,3251,64,1,5,0,1
3,3251,64,0,5,0,3
3,3252,64,0,2,0,1
3,3252,64,1,3,0,1
3,3252,64,0,3,0,1
3,3252,64,1,4,0,1
3,3252,64,0,4,0,2
3,3254,64,1,2,0,1
3,3254,64,0,2,0,1
3,3254,64,1,3,0,4
3,3254,64,0,3,0,2
3,3254,64,0,5,0,1
3,3255,64,0,3,0,1
3,3255,64,1,4,0,1
3,3255,64,1,5,0,1
3,3255,64,0,5,0,4
3,3255,64,0,5,0,1
3,3255,64,0,5,1,1
3,3256,64,0,2,0,1
3,3256,64,0,3,0,2
3,3256,64,0,4,0,1
3,3257,64,1,2,0,1
3,3257,64,1,3,0,1
3,3257,64,0,3,0,1
3,3351,64,1,3,0,1
3,3351,64,0,3,0,2
3,3351,64,0,5,0,1
3,3352,64,1,2,0,1
3,3352,64,0,3,0,1
3,3352,64,1,4,0,1
3,3352,64,0,4,0,1
3,3353,64,1,2,0,7
3,3353,64,0,2,0,4
3,3353,64,1,3,0,5
3,3353,64,0,3,0,5
3,3353,64,1,5,0,1
3,3353,64,0,5,0,1
3,3354,64,0,3,0,1
3,3355,64,1,2,0,3
3,3355,64,0,2,0,4
3,3355,64,0,3,0,2
3,3355,64,1,4,0,1
3,3356,64,1,2,0,1
3,3356,64,0,2,0,1
3,3356,64,0,3,0,3
3,3357,64,0,2,0,1
3,3357,64,1,3,0,1
3,3357,64,0,3,0,2
3,3357,64,0,5,0,1
3,3358,64,1,4,0,1
3,3358,64,0,4,0,1
3,3359,64,0,2,0,1
3,3359,64,1,3,0,2
3,3359,64,0,3,0,1
3,3359,64,0,5,0,2
3,3360,64,1,4,0,1
3,3361,64,1,2,0,1
3,3361,64,1,3,0,1
3,3361,64,0,3,0,3
3,3361,64,1,4,0,1
3,3361,64,0,4,0,1
3,3403,64,1,2,0,3
3,3403,64,0,2,0,1
3,3403,64,1,3,0,1
3,3403,64,1,4,0,1
3,3404,64,0,2,0,1
3,3404,64,1,3,0,1
3,3404,64,0,5,0,1
3,3405,64,1,3,0,1
3,3451,64,0,2,0,1
3,3451,64,0,3,0,2
3,3451,64,1,5,0,1
3,3452,64,0,3,0,4
3,3452,64,0,4,0,1
3,3452,64,0,4,1,1
3,3454,64,1,3,0,1
3,3454,64,0,3,0,3
3,3454,64,0,4,0,3
3,3454,64,1,5,0,1
3,3455,64,1,2,0,2
3,3455,64,1,4,0,1
3,3456,64,1,2,0,1
3,3456,64,1,3,0,1
3,3456,64,0,3,0,1
3,3456,64,1,4,0,1
3,3456,64,0,4,0,3
3,3457,64,0,2,0,1
3,3457,64,1,4,0,2
3,3458,64,0,2,0,1
3,3458,64,1,3,0,3
3,3458,64,0,3,0,4
3,3458,64,1,4,0,1
3,3458,64,0,4,0,3
3,3458,64,1,5,0,3
3,3458,64,0,5,0,5
3,3459,64,0,2,0,1
3,3459,64,1,3,0,4
3,3459,64,0,3,0,5
3,3459,64,1,4,0,4
3,3459,64,1,5,0,1
3,3459,64,1,5,0,1
3,3459,64,1,5,1,1
3,3460,64,1,2,0,2
3,3460,64,1,3,0,1
3,3460,64,1,4,0,2
3,3460,64,0,4,0,4
3,3460,64,1,5,0,1
3,3460,64,0,5,0,5
3,3461,64,0,3,0,2
4,4011,64,1,2,0,2
4,4011,64,0,2,0,3
4,4011,64,1,3,0,5
4,4011,64,0,3,0,3
4,4011,64,1,4,0,2
4,4011,64,1,5,0,1
4,4011,64,1,5,1,1
5,5111,64,1,1,0,1
5,5111,64,1,2,0,5
5,5111,64,0,2,0,3
5,5111,64,1,3,0,6
5,5111,64,0,3,0,7
5,5111,64,1,4,0,4
5,5111,64,0,4,0,3
5,5111,64,1,5,0,1
5,5111,64,0,5,0,1
5,5112,64,1,2,0,2
5,5112,64,0,2,0,1
5,5112,64,1,3,0,5
5,5112,64,0,3,0,3
5,5112,64,1,4,0,1
5,5112,64,0,4,0,1
5,5112,64,0,5,0,2
5,5114,64,1,2,0,1
5,5114,64,0,2,0,2
5,5114,64,1,3,0,3
5,5114,64,1,4,0,1
5,5114,64,0,4,0,1
5,5114,64,0,5,0,1
5,5116,64,1,0,0,1
5,5116,64,0,2,0,3
5,5116,64,1,3,0,1
5,5116,64,0,3,0,1
5,5116,64,1,4,0,1
5,5116,64,0,4,0,2
5,5116,64,1,5,0,1
5,5116,64,0,5,0,1
5,5117,64,1,2,0,1
5,5117,64,1,3,0,1
5,5117,64,0,3,0,1
5,5117,64,1,4,0,2
5,5117,64,0,4,0,1
5,5117,64,1,5,0,1
5,5119,64,0,3,0,2
5,5120,64,1,2,0,1
5,5120,64,0,2,0,4
5,5120,64,1,3,0,1
5,5120,64,0,3,0,2
5,5120,64,0,4,0,2
5,5120,64,1,5,0,1
5,5122,64,0,2,0,1
5,5122,64,1,3,0,1
5,5122,64,1,4,0,1
5,5122,64,0,5,0,2
5,5124,64,1,2,0,2
5,5124,64,0,2,0,2
5,5124,64,1,3,0,1
5,5124,64,0,3,0,3
5,5124,64,1,4,0,3
5,5124,64,0,4,0,1
5,5124,64,1,5,0,1
5,5154,64,1,1,0,2
5,5154,64,0,1,0,2
5,5154,64,1,2,0,1
5,5154,64,0,2,0,2
5,5154,64,1,3,0,4
5,5154,64,0,3,0,4
5,5154,64,1,4,0,5
5,5154,64,0,4,0,3
5,5154,64,0,5,0,2
5,5158,64,1,2,0,2
5,5158,64,0,2,0,3
5,5158,64,1,3,0,6
5,5158,64,0,3,0,8
5,5158,64,1,4,0,2
5,5158,64,0,4,0,4
5,5158,64,1,5,0,2
5,5158,64,1,5,0,1
5,5158,64,1,5,1,1
5,5162,64,1,2,0,1
5,5162,64,0,2,0,2
5,5162,64,1,3,0,5
5,5162,64,0,3,0,4
5,5162,64,1,4,0,3
5,5162,64,0,4,0,1
5,5166,64,0,0,0,1
5,5166,64,1,2,0,1
5,5166,64,0,2,0,1
5,5166,64,1,3,0,3
5,5166,64,0,3,0,3
5,5166,64,1,4,0,2
5,5166,64,1,5,0,1
5,5166,64,0,5,0,4
5,5166,64,0,5,0,1
5,5166,64,0,5,0,1
5,5166,64,0,5,1,1
5,5170,64,0,2,0,1
5,5170,64,1,3,0,1
5,5170,64,0,3,0,2
5,5170,64,1,4,0,2
5,5170,64,0,4,0,1
5,5170,64,1,5,0,2
5,5314,64,0,1,0,1
5,5314,64,1,2,0,1
5,5314,64,0,2,0,5
5,5314,64,1,3,0,3
5,5314,64,0,3,0,5
5,5314,64,1,4,0,3
5,5314,64,0,4,0,2
5,5314,64,0,5,0,2
5,5315,64,0,0,0,1
5,5315,64,1,1,0,1
5,5315,64,0,1,0,1
5,5315,64,1,2,0,15
5,5315,64,1,2,0,2
5,5315,64,0,2,0,16
5,5315,64,1,3,0,14
5,5315,64,0,3,0,14
5,5315,64,0,3,0,1
5,5315,64,1,4,0,12
5,5315,64,1,4,0,1
5,5315,64,1,4,1,1
5,5315,64,0,4,0,13
5,5315,64,1,5,0,9
5,5315,64,0,5,0,27
5,5315,64,0,5,0,1
5,5315,64,0,5,1,1
5,5315,64,2,6,0,1
5,5315,64,0,6,0,1
5,5316,64,1,2,0,1
5,5316,64,0,2,0,1
5,5316,64,1,3,0,2
5,5316,64,0,3,0,1
5,5316,64,0,4,0,1
5,5334,64,0,1,0,1
5,5334,64,1,2,0,14
5,5334,64,0,2,0,12
5,5334,64,1,3,0,15
5,5334,64,0,3,0,22
5,5334,64,1,4,0,9
5,5334,64,0,4,0,9
5,5334,64,1,5,0,3
5,5334,64,1,5,0,1
5,5334,64,0,5,0,11
5,5334,64,0,5,0,2
5,5334,64,0,5,1,2
5,5358,64,0,2,0,1
5,5358,64,1,3,0,2
5,5358,64,0,4,0,2
5,5358,64,1,5,0,1
5,5358,64,1,5,1,1
5,5358,64,0,5,0,1
5,5358,64,0,5,1,1
5,5358,64,0,5,0,1
5,5362,64,0,0,0,1
5,5362,64,1,2,0,1
5,5362,64,0,2,0,4
5,5362,64,1,3,0,3
5,5362,64,0,3,0,6
5,5362,64,1,4,0,1
5,5362,64,0,4,0,4
5,5362,64,1,5,0,5
5,5362,64,0,5,0,1
5,5362,64,0,5,1,1
5,5362,64,0,5,0,15
5,5366,64,0,1,0,1
5,5366,64,1,2,0,3
5,5366,64,0,2,0,4
5,5366,64,1,3,0,4
5,5366,64,0,3,0,5
5,5366,64,1,4,0,1
5,5366,64,0,4,0,2
5,5370,64,1,2,0,4
5,5370,64,0,2,0,5
5,5370,64,1,3,0,13
5,5370,64,1,3,0,1
5,5370,64,1,3,1,1
5,5370,64,0,3,0,25
5,5370,64,1,4,0,8
5,5370,64,0,4,0,10
5,5370,64,1,5,0,2
5,5370,64,1,5,0,1
5,5370,64,2,5,0,1
5,5370,64,0,5,0,4
5,5370,64,0,6,0,1
5,5374,64,1,2,0,1
5,5374,64,0,2,0,2
5,5374,64,1,3,0,6
5,5374,64,0,3,0,6
5,5374,64,1,4,0,1
5,5374,64,1,5,0,1
5,5378,64,1,2,0,2
5,5378,64,0,2,0,2
5,5378,64,1,3,0,1
5,5378,64,0,3,0,1
5,5382,64,1,2,0,2
5,5382,64,0,2,0,3
5,5382,64,1,3,0,3
5,5382,64,0,3,0,7
5,5382,64,1,4,0,5
5,5382,64,0,4,0,6
5,5382,64,1,5,0,2
5,5382,64,0,5,0,2
5,5513,64,0,0,0,1
5,5513,64,1,2,0,3
5,5513,64,0,2,0,1
5,5513,64,1,3,0,2
5,5513,64,0,3,0,1
5,5513,64,1,4,0,1
5,5513,64,0,4,0,1
5,5515,64,0,2,0,1
5,5515,64,1,3,0,6
5,5515,64,0,3,0,3
5,5515,64,1,4,0,3
5,5515,64,0,5,0,1
5,5554,64,0,1,0,1
5,5554,64,1,2,0,3
5,5554,64,1,2,0,1
5,5554,64,0,2,0,11
5,5554,64,1,3,0,9
5,5554,64,0,3,0,7
5,5554,64,1,4,0,2
5,5554,64,0,4,0,10
5,5554,64,1,5,0,1
5,5554,64,1,5,0,1
5,5554,64,0,5,0,5
5,5558,64,0,2,0,4
5,5558,64,1,3,0,2
5,5558,64,0,3,0,6
5,5558,64,1,4,0,1
5,5558,64,0,4,0,5
5,5558,64,1,5,0,1
5,5558,64,0,5,0,1
5,5562,64,1,0,0,1
5,5562,64,1,1,0,1
5,5562,64,0,1,0,1
5,5562,64,1,2,0,2
5,5562,64,0,2,0,5
5,5562,64,1,3,0,7
5,5562,64,0,3,0,10
5,5562,64,1,4,0,4
5,5562,64,1,4,0,1
5,5562,64,0,4,0,2
